Dates,renewable energy generation percentage,non-renewable energy generation percentage,energy price
2015-01-01,0.2864958625484403,0.7135041374515597,62.09083333333334
2015-01-02,0.30571660763394554,0.6942833923660545,69.44375
2015-01-03,0.3160258813846941,0.6839741186153059,65.22333333333333
2015-01-04,0.25325303193166016,0.7467469680683398,58.91208333333333
2015-01-05,0.26055513058425644,0.7394448694157436,74.59833333333331
2015-01-06,0.22741768695068265,0.7725823130493173,68.67875
2015-01-07,0.2540292144902596,0.7459707855097404,79.04625
2015-01-08,0.2758046811806665,0.7241953188193335,78.55916666666667
2015-01-09,0.2825345917456947,0.7174654082543053,76.3525
2015-01-10,0.34433327530947744,0.6556667246905226,68.21208333333333
2015-01-11,0.3303339466222709,0.6696660533777291,59.53125
2015-01-12,0.3307670871063245,0.6692329128936756,71.37291666666665
2015-01-13,0.3249074697811308,0.6750925302188693,69.84124999999999
2015-01-14,0.40684151867877855,0.5931584813212214,74.3129166666667
2015-01-15,0.4186434365538144,0.5813565634461856,60.20124999999999
2015-01-16,0.3627990656768178,0.6372009343231821,66.00583333333333
2015-01-17,0.3268778480011121,0.6731221519988879,59.28875
2015-01-18,0.3485698881644824,0.6514301118355176,57.35874999999999
2015-01-19,0.2974919387267765,0.7025080612732235,66.82125
2015-01-20,0.37337341315752537,0.6266265868424746,74.93541666666665
2015-01-21,0.3964434371034865,0.6035565628965135,66.01291666666667
2015-01-22,0.3859312748401548,0.6140687251598452,64.07541666666667
2015-01-23,0.4086229679624244,0.5913770320375755,66.96083333333333
2015-01-24,0.4673370618580083,0.5326629381419916,58.01625000000001
2015-01-25,0.3638012157559892,0.6361987842440109,53.44541666666667
2015-01-26,0.37831982021014093,0.621680179789859,70.80583333333334
2015-01-27,0.3738683765028374,0.6261316234971626,67.69833333333334
2015-01-28,0.5033404021428699,0.4966595978571301,70.35166666666667
2015-01-29,0.5848080118396749,0.4151919881603251,56.13249999999999
2015-01-30,0.6186301788029481,0.3813698211970519,46.49666666666666
2015-01-31,0.5793230705232094,0.4206769294767906,31.07916666666667
2015-02-01,0.4731467376894213,0.5268532623105787,32.81916666666667
2015-02-02,0.4961226102955423,0.5038773897044577,61.59083333333334
2015-02-03,0.5303109895594494,0.4696890104405506,56.57041666666668
2015-02-04,0.5049187578718166,0.4950812421281834,53.55208333333334
2015-02-05,0.4318983787692009,0.5681016212307991,57.11666666666667
2015-02-06,0.3414166299700495,0.6585833700299505,61.50583333333333
2015-02-07,0.4541725905598352,0.5458274094401648,66.16791666666667
2015-02-08,0.4267284771743897,0.5732715228256103,52.95666666666667
2015-02-09,0.30859415627163195,0.6914058437283681,66.16708333333335
2015-02-10,0.2835790070409259,0.7164209929590741,73.31916666666669
2015-02-11,0.2686667573805139,0.7313332426194861,77.17708333333334
2015-02-12,0.3903346969882061,0.6096653030117939,77.94791666666667
2015-02-13,0.5504512680505131,0.4495487319494869,63.72416666666666
2015-02-14,0.5336137540694686,0.4663862459305314,50.65458333333334
2015-02-15,0.42613684865254414,0.5738631513474559,43.89458333333334
2015-02-16,0.52856325701556,0.4714367429844401,65.6575
2015-02-17,0.4482606555852473,0.5517393444147527,52.99666666666668
2015-02-18,0.3552486588018164,0.6447513411981836,60.54666666666667
2015-02-19,0.3786025740064654,0.6213974259935346,70.765
2015-02-20,0.5478950918469772,0.4521049081530229,65.74083333333334
2015-02-21,0.5810119883875484,0.4189880116124516,45.97125
